,year,SA2_CODE_2021,Median_tot_prsnl_inc_weekly,Median_rent_weekly,beds,baths,parkings,Nearest_station,Nearest_park,Nearest_shop,Nearest_hospital,Nearest_school,Nearest_supermarket,population,criminal
34,2017,203011036,654.069865562371,250.95349262190555,3.0,1.0,2.0,2.1688,49.2602,28.7916,48.7891,2.1603000000000003,32.96,5831.0,26
35,2017,203011036,654.069865562371,250.95349262190555,3.0,1.0,2.0,2.1688,49.2602,28.7916,48.7891,2.1603000000000003,32.96,5831.0,58
36,2017,203011036,654.069865562371,250.95349262190555,3.0,1.0,2.0,2.1688,49.2602,28.7916,48.7891,2.1603000000000003,32.96,5831.0,125
37,2017,203021039,709.8599024956719,299.37407006523927,3.0,1.0,1.0,1.5477,53.5812,1.5081,55.5867,0.7441,3.441666666666667,13282.0,2120
38,2017,203021040,714.4084000639963,290.2253786499301,3.0,1.0,1.0,3.0633000000000004,48.8419,4.0177,50.8474,0.6357999999999999,3.3366666666666664,20245.0,1400
39,2017,203021043,695.4733378742173,321.16610138964575,4.0,2.0,2.0,4.34155,35.37010000000001,7.72865,37.375550000000004,1.749,6.241666666666667,19242.0,977
40,2017,203021044,651.0782815876356,338.54578062037723,3.5,2.0,2.0,13.774000000000001,64.42474999999999,2.29135,66.43015,1.9927000000000001,4.62,13531.0,670
41,2017,203021045,531.5078082809518,267.5487518785088,3.0,1.0,2.0,4.40715,56.08675,1.3554499999999998,58.0922,0.7633,2.1308333333333334,14905.0,2429
42,2017,203021046,831.6550278585714,311.14118680099443,3.0,1.0,2.0,2.917,51.7399,2.7613000000000003,53.7453,0.6176,5.241666666666666,10597.0,4314
43,2017,203021485,673.2230445941598,346.30679253871267,4.0,2.0,2.0,4.3475,62.894400000000005,5.9124,62.4008,1.4915,5.266666666666667,,3077
44,2017,203021486,471.6061406466645,239.229027651621,3.0,1.0,2.0,4.2296,40.8553,1.6346,42.8607,1.4154499999999999,3.3725,,293
45,2017,203021488,458.5821878267752,234.61134654453144,3.0,1.0,1.0,2.0699,40.6446,2.8175,42.6501,1.369,3.653333333333333,,5190
46,2017,203031048,590.0749332700855,314.52395138541647,3.0,2.0,2.0,20.8526,71.9698,12.0143,73.9753,1.784,3.306666666666666,14084.0,616
47,2017,203031049,726.2398191468109,332.914647881895,2.5,1.5,2.0,28.79305,30.54295,29.22505,30.0719,1.3066499999999999,3.940833333333333,5335.0,105
48,2017,203031049,726.2398191468109,332.914647881895,2.5,1.5,2.0,28.79305,30.54295,29.22505,30.0719,1.3066499999999999,3.940833333333333,5335.0,43
49,2017,203031051,512.7706477545358,282.7397012236695,3.0,2.0,2.0,80.1562,85.1723,25.35475,87.1777,1.4478499999999999,4.779166666666667,7685.0,340
50,2017,203031052,693.9529784057962,317.7671523146437,3.0,1.0,2.0,30.1343,81.3953,18.4269,82.6418,1.047,5.6033333333333335,4320.0,189
51,2017,203031053,810.6397343756059,418.25582103650925,3.0,2.0,2.0,16.0163,50.57185,17.72605,50.1008,1.4737,3.5749999999999997,19894.0,756
52,2017,203031489,775.4865525282554,362.99805126782684,4.0,2.0,2.0,6.7525,67.24275,9.38775,63.272400000000005,0.91255,3.6208333333333336,,284
53,2017,203031489,775.4865525282554,362.99805126782684,4.0,2.0,2.0,6.7525,67.24275,9.38775,63.272400000000005,0.91255,3.6208333333333336,,252
54,2017,203031490,750.086439025753,362.99805126782684,3.0,2.0,2.0,23.207900000000002,76.57560000000001,13.6073,78.58105,1.7029,2.706666666666666,,479
55,2017,204011054,544.2251365279116,209.12791051825462,2.5,1.0,2.0,64.9795,102.5944,69.1353,73.3101,0.8552,1.8841666666666665,6534.0,154
56,2017,204011055,543.7595723538525,187.93966166251138,3.0,1.0,3.5,1.6608,74.76060000000001,49.2786,54.0285,0.3964,17.526666666666664,6375.0,215
57,2017,204011055,543.7595723538525,187.93966166251138,3.0,1.0,3.5,1.6608,74.76060000000001,49.2786,54.0285,0.3964,17.526666666666664,6375.0,90
58,2017,204011056,631.0219268385864,289.3538152228582,3.0,2.0,2.0,4.557,15.8608,36.6505,40.3131,1.1709,3.618333333333333,14502.0,384
59,2017,204011056,631.0219268385864,289.3538152228582,3.0,2.0,2.0,4.557,15.8608,36.6505,40.3131,1.1709,3.618333333333333,14502.0,805
60,2017,204011057,610.1437014456412,246.55827310088844,3.0,1.5,2.0,67.10095000000001,73.81075,9.455749999999998,172.73585000000003,1.549,8.849166666666669,9074.0,42
61,2017,204011057,610.1437014456412,246.55827310088844,3.0,1.5,2.0,67.10095000000001,73.81075,9.455749999999998,172.73585000000003,1.549,8.849166666666669,9074.0,375
62,2017,204011057,610.1437014456412,246.55827310088844,3.0,1.5,2.0,67.10095000000001,73.81075,9.455749999999998,172.73585000000003,1.549,8.849166666666669,9074.0,161
63,2017,204011058,603.1196511393637,231.6899077610638,1.0,1.0,1.0,0.7506,53.0559,28.8437,28.0904,0.3071,1.9883333333333333,4111.0,191
64,2017,204011059,554.1311620263127,209.12791051825462,3.0,1.0,1.0,1.655,27.1701,2.0516,2.7806,1.1784,2.235,6404.0,1519
65,2017,204011062,555.3083113139676,250.95349262190555,3.0,2.0,2.0,39.7496,52.5859,39.4395,40.5794,1.5844,27.53166666666667,3649.0,177
66,2017,204021063,557.0463994971919,209.12791051825462,3.0,1.0,2.0,2.6946,65.3464,41.0755,65.7151,0.941,4.84,10422.0,1213
67,2017,204021064,566.8037246912802,170.52204106167585,3.0,1.0,2.0,inf,inf,inf,inf,inf,inf,3628.0,76
68,2017,204021065,635.4883474786536,207.9434529465439,3.0,1.0,1.0,15.7862,60.3401,40.0906,111.9938,0.7719,1.325,3946.0,110
69,2017,204021066,606.9276583738315,227.47454983702903,3.0,1.0,2.0,2.8952999999999998,45.8232,2.37965,79.75980000000001,1.1241499999999998,4.4158333333333335,19114.0,2232
70,2017,204021066,606.9276583738315,227.47454983702903,3.0,1.0,2.0,2.8952999999999998,45.8232,2.37965,79.75980000000001,1.1241499999999998,4.4158333333333335,19114.0,222
71,2017,204021067,642.9385661149976,174.9379318309245,3.0,1.0,2.0,34.6961,52.6083,34.0901,82.9498,5.78955,32.05416666666667,9743.0,52
72,2017,204021067,642.9385661149976,174.9379318309245,3.0,1.0,2.0,34.6961,52.6083,34.0901,82.9498,5.78955,32.05416666666667,9743.0,4
73,2017,204021067,642.9385661149976,174.9379318309245,3.0,1.0,2.0,34.6961,52.6083,34.0901,82.9498,5.78955,32.05416666666667,9743.0,4
74,2017,204031068,643.4433601677069,259.284322334162,2.0,2.0,1.0,27.1536,8.4314,40.8172,57.7039,0.7353,3.125,4727.0,108
75,2017,204031069,621.947681681574,233.7660279020431,3.0,1.0,2.0,88.44210000000001,4.9908,83.92859999999999,29.02715,2.0385,5.023333333333333,8373.0,10
76,2017,204031069,621.947681681574,233.7660279020431,3.0,1.0,2.0,88.44210000000001,4.9908,83.92859999999999,29.02715,2.0385,5.023333333333333,8373.0,20
77,2017,204031069,621.947681681574,233.7660279020431,3.0,1.0,2.0,88.44210000000001,4.9908,83.92859999999999,29.02715,2.0385,5.023333333333333,8373.0,67
78,2017,204031071,559.2595984997578,204.93478988723973,2.0,1.0,2.0,53.6914,3.4758,46.8555,31.5012,1.0553,2.0766666666666667,4740.0,239
79,2017,204031072,561.7598462658035,160.44155635876032,3.0,1.0,1.5,95.0452,inf,90.3283,36.3095,10.210500000000001,8.574166666666667,6013.0,88
80,2017,204031072,561.7598462658035,160.44155635876032,3.0,1.0,1.5,95.0452,inf,90.3283,36.3095,10.210500000000001,8.574166666666667,6013.0,54
81,2017,204031075,718.7225805081167,230.87119502580848,4.0,2.0,3.0,30.4728,inf,27.9232,70.218,0.5637000000000001,3.0383333333333336,4587.0,263
82,2017,204031075,718.7225805081167,230.87119502580848,4.0,2.0,3.0,30.4728,inf,27.9232,70.218,0.5637000000000001,3.0383333333333336,4587.0,32
83,2017,204031492,684.8173678591281,251.96874712947303,3.0,1.0,2.0,5.5257,inf,1.4919,96.1388,1.1343,2.94,,3134
84,2017,205011076,591.2452664643605,281.05660718169935,3.0,2.0,2.0,1.85995,77.219,13.19365,20.57315,1.59645,11.0725,17116.0,278
85,2017,205011076,591.2452664643605,281.05660718169935,3.0,2.0,2.0,1.85995,77.219,13.19365,20.57315,1.59645,11.0725,17116.0,1190
86,2017,205011077,600.5370577890153,204.93478988723973,4.0,1.0,2.0,21.2309,58.4044,22.2322,1.5225,0.7213999999999999,1.3733333333333335,6115.0,62
87,2017,205011078,621.7973938217132,259.284322334162,3.0,1.0,3.0,1.1736,48.342400000000005,11.382,36.5848,0.7175,2.111666666666667,7972.0,136
88,2017,205011078,621.7973938217132,259.284322334162,3.0,1.0,3.0,1.1736,48.342400000000005,11.382,36.5848,0.7175,2.111666666666667,7972.0,430
89,2017,205011078,621.7973938217132,259.284322334162,3.0,1.0,3.0,1.1736,48.342400000000005,11.382,36.5848,0.7175,2.111666666666667,7972.0,29
90,2017,205011079,625.8695519695239,262.6527804403767,3.0,2.0,2.0,2.26595,69.65895,3.2115,19.1323,1.0082,3.01,19587.0,1579
91,2017,205021082,556.1101738456239,176.68513528413408,3.0,1.5,2.0,15.4453,75.1409,14.97335,80.41725,1.834,17.624166666666667,8000.0,12
92,2017,205021082,556.1101738456239,176.68513528413408,3.0,1.5,2.0,15.4453,75.1409,14.97335,80.41725,1.834,17.624166666666667,8000.0,45
93,2017,205021084,501.97619319922603,233.35589010074582,3.0,1.0,2.0,36.6429,52.52525,36.5278,inf,1.7699500000000001,8.055833333333332,10148.0,39
94,2017,205021084,501.97619319922603,233.35589010074582,3.0,1.0,2.0,36.6429,52.52525,36.5278,inf,1.7699500000000001,8.055833333333332,10148.0,833
95,2017,205021085,471.39342079199724,157.26197569270823,2.5,1.0,4.0,110.57085000000001,62.10195,110.45585,inf,18.4456,24.67833333333333,6468.0,40
96,2017,205021085,471.39342079199724,157.26197569270823,2.5,1.0,4.0,110.57085000000001,62.10195,110.45585,inf,18.4456,24.67833333333333,6468.0,317
97,2017,205021086,506.8731703139936,260.9902874475482,3.0,2.0,2.0,15.2635,80.9267,15.3979,95.0273,1.145,14.521666666666668,6485.0,2032
98,2017,205021086,506.8731703139936,260.9902874475482,3.0,2.0,2.0,15.2635,80.9267,15.3979,95.0273,1.145,14.521666666666668,6485.0,27
99,2017,205021086,506.8731703139936,260.9902874475482,3.0,2.0,2.0,15.2635,80.9267,15.3979,95.0273,1.145,14.521666666666668,6485.0,205
100,2017,205031087,520.1416176629017,196.48318274170364,3.0,1.0,2.0,88.0613,37.927800000000005,39.1699,109.9406,1.0937,2.4916666666666667,8955.0,134
101,2017,205031087,520.1416176629017,196.48318274170364,3.0,1.0,2.0,88.0613,37.927800000000005,39.1699,109.9406,1.0937,2.4916666666666667,8955.0,9
102,2017,205031087,520.1416176629017,196.48318274170364,3.0,1.0,2.0,88.0613,37.927800000000005,39.1699,109.9406,1.0937,2.4916666666666667,8955.0,112
103,2017,205031087,520.1416176629017,196.48318274170364,3.0,1.0,2.0,88.0613,37.927800000000005,39.1699,109.9406,1.0937,2.4916666666666667,8955.0,62
104,2017,205031087,520.1416176629017,196.48318274170364,3.0,1.0,2.0,88.0613,37.927800000000005,39.1699,109.9406,1.0937,2.4916666666666667,8955.0,5
105,2017,205031089,565.479402447339,230.87119502580848,3.0,1.0,2.0,42.6148,53.8558,16.145799999999998,64.0061,1.0536,4.78,9342.0,366
106,2017,205031089,565.479402447339,230.87119502580848,3.0,1.0,2.0,42.6148,53.8558,16.145799999999998,64.0061,1.0536,4.78,9342.0,55
107,2017,205031089,565.479402447339,230.87119502580848,3.0,1.0,2.0,42.6148,53.8558,16.145799999999998,64.0061,1.0536,4.78,9342.0,29
108,2017,205031090,584.2437171293543,237.49530121907142,3.0,1.0,2.0,62.697100000000006,46.4825,2.7954,90.28845,1.1118,3.7716666666666665,11249.0,127
109,2017,205031090,584.2437171293543,237.49530121907142,3.0,1.0,2.0,62.697100000000006,46.4825,2.7954,90.28845,1.1118,3.7716666666666665,11249.0,537
110,2017,205031091,549.5415475697039,272.6976945638541,3.0,1.0,2.0,110.4011,119.9929,96.3427,4.0971,3.2485,6.1,11038.0,641
111,2017,205031091,549.5415475697039,272.6976945638541,3.0,1.0,2.0,110.4011,119.9929,96.3427,4.0971,3.2485,6.1,11038.0,14
112,2017,205031093,518.3021808429652,250.61799210013444,3.0,2.0,2.0,92.9142,13.5087,13.4076,41.8472,1.3742,9.18,23128.0,196
113,2017,205031093,518.3021808429652,250.61799210013444,3.0,2.0,2.0,92.9142,13.5087,13.4076,41.8472,1.3742,9.18,23128.0,472
114,2017,205031093,518.3021808429652,250.61799210013444,3.0,2.0,2.0,92.9142,13.5087,13.4076,41.8472,1.3742,9.18,23128.0,37
115,2017,205031093,518.3021808429652,250.61799210013444,3.0,2.0,2.0,92.9142,13.5087,13.4076,41.8472,1.3742,9.18,23128.0,50
116,2017,205031093,518.3021808429652,250.61799210013444,3.0,2.0,2.0,92.9142,13.5087,13.4076,41.8472,1.3742,9.18,23128.0,1173
117,2017,205031093,518.3021808429652,250.61799210013444,3.0,2.0,2.0,92.9142,13.5087,13.4076,41.8472,1.3742,9.18,23128.0,244
118,2017,205041094,576.7865515670352,205.66934442004273,3.0,2.0,2.0,12.0412,19.413899999999998,11.61705,62.997,0.9393,3.245,11578.0,4707
119,2017,205041094,576.7865515670352,205.66934442004273,3.0,2.0,2.0,12.0412,19.413899999999998,11.61705,62.997,0.9393,3.245,11578.0,533
120,2017,205041094,576.7865515670352,205.66934442004273,3.0,2.0,2.0,12.0412,19.413899999999998,11.61705,62.997,0.9393,3.245,11578.0,57
121,2017,205041098,627.7167217309484,209.12791051825462,4.0,1.0,2.0,13.4261,9.7025,11.4001,36.7021,0.7286,10.813333333333333,4646.0,4196
122,2017,205041098,627.7167217309484,209.12791051825462,4.0,1.0,2.0,13.4261,9.7025,11.4001,36.7021,0.7286,10.813333333333333,4646.0,47
123,2017,205041493,654.8732780281047,241.96747643931997,3.0,1.0,2.0,2.5197,15.7761,1.8832,41.644400000000005,1.5551,3.8116666666666665,,4960
124,2017,205051100,512.7524988034268,183.8332237680243,3.0,1.0,3.0,34.9942,97.9555,34.2976,75.8208,6.6095,34.791666666666664,4399.0,447
125,2017,205051101,587.9017780297281,209.12791051825462,2.0,1.0,1.0,11.001149999999999,67.86525,18.9226,20.661,0.5242,2.049166666666667,14101.0,317
126,2017,205051101,587.9017780297281,209.12791051825462,2.0,1.0,1.0,11.001149999999999,67.86525,18.9226,20.661,0.5242,2.049166666666667,14101.0,488
127,2017,205051102,633.5720922330042,164.23110230439957,2.0,1.0,1.0,1.0264000000000002,39.7233,22.1947,22.2121,0.8227000000000001,1.53,4866.0,230
128,2017,205051103,623.2635401449875,247.51447355461082,3.0,1.0,1.0,2.5592,68.9248,1.5942,36.5496,0.9986,2.2783333333333333,14928.0,2368
129,2017,205051104,495.99095261237227,187.26317505545472,3.0,1.0,2.0,64.8132,67.64110000000001,64.9785,84.3783,1.6044,1.9283333333333332,5391.0,343
130,2017,206011106,965.3096198798776,404.11448010738764,2.0,1.0,1.0,1.7309,2.15905,2.1097,1.90125,0.5833999999999999,0.9708333333333334,12557.0,2904
131,2017,206011106,965.3096198798776,404.11448010738764,2.0,1.0,1.0,1.7309,2.15905,2.1097,1.90125,0.5833999999999999,0.9708333333333334,12557.0,884
132,2017,206011107,787.9463870958347,329.3537395051994,2.0,1.0,1.0,2.198,2.8348,2.6789,2.9005,0.6882,1.5633333333333332,14760.0,1752
133,2017,206011107,787.9463870958347,329.3537395051994,2.0,1.0,1.0,2.198,2.8348,2.6789,2.9005,0.6882,1.5633333333333332,14760.0,951
134,2017,206011496,880.5642101788726,410.3533666575106,2.0,1.0,1.0,0.8037000000000001,0.8491000000000001,1.0094,1.8586,0.6772,1.268333333333333,,1419
135,2017,206021110,898.8627018028038,351.91701981679716,2.0,1.0,1.0,1.2279499999999999,8.24095,6.181850000000001,4.9127,0.8223,2.1441666666666666,9650.0,983
136,2017,206021112,820.4152812365335,350.5275608510169,2.0,1.0,1.0,0.9981,5.912,4.4042,3.0874,0.5154,1.8216666666666663,19881.0,1588
137,2017,206021499,925.968931780379,414.8062364043024,2.0,1.0,1.0,0.8555,5.832199999999999,6.189,4.4946,0.7898,2.14,,2228
138,2017,206021500,939.652863824114,419.8984853813186,2.0,1.0,1.0,0.5816,4.2454,4.108,3.4757,0.4159,1.9366666666666668,,1867
139,2017,206031116,905.519472379898,372.5605504460962,2.0,1.0,1.0,0.7789999999999999,4.975849999999999,0.91825,4.65085,0.9114,2.0208333333333335,15441.0,1537
140,2017,206031501,888.0239259218768,352.1015595196316,2.0,1.0,1.0,2.5763000000000003,3.2687,3.962,7.6232,0.5005,4.568333333333333,,3140
141,2017,206041118,1009.115513337132,481.5468486316675,2.0,1.0,1.0,1.0628,3.6721000000000004,1.5857,3.1787,1.3309,1.165,13675.0,2617
142,2017,206041119,1377.1929008567706,456.6563288680137,2.0,1.0,1.0,0.8844500000000001,3.3120000000000003,2.0852,1.3973,0.98905,2.654166666666667,5659.0,930
143,2017,206041120,1102.5782962661401,380.06150931415533,1.0,1.0,1.0,0.9176,2.1526,2.8703000000000003,3.6827,0.674,1.375,91.0,2506
144,2017,206041509,1013.0379189759669,489.26933976752156,2.0,2.0,1.0,1.5193,3.9167,2.4445,3.6448,0.6396000000000001,0.5700000000000001,,5402
145,2017,206041510,711.5007311877812,397.9796946482128,2.0,1.0,1.0,0.8487,2.5262,0.6577000000000001,1.7083,0.8627,1.485,,17066
146,2017,206041510,711.5007311877812,397.9796946482128,2.0,1.0,1.0,0.8487,2.5262,0.6577000000000001,1.7083,0.8627,1.485,,919
147,2017,206051128,1212.5535966875575,498.59209349166645,2.0,1.0,1.0,2.0762,4.6395,2.8932,4.553,0.559,3.526666666666667,16735.0,1160
148,2017,206051129,1201.3278779856894,394.8765148314012,2.0,1.0,1.0,1.7483,7.2263,6.0853,4.5403,0.6765,1.6516666666666666,16564.0,1001
149,2017,206051130,1251.4456351886768,501.09427596277817,2.0,1.0,1.0,4.174300000000001,6.810899999999999,4.0932,6.3062,0.9164,1.6566666666666667,17681.0,2311
150,2017,206051134,1023.0392117469311,364.6768925607251,2.0,1.0,1.0,0.83815,4.72235,3.7638,3.512,0.7492000000000001,1.6941666666666666,17914.0,4943
151,2017,206051134,1023.0392117469311,364.6768925607251,2.0,1.0,1.0,0.83815,4.72235,3.7638,3.512,0.7492000000000001,1.6941666666666666,17914.0,1283
152,2017,206051511,1045.0672011932309,525.8321574297179,2.0,2.0,1.0,2.4089,4.9769,2.3277,4.5408,0.8248,3.845,,3521
153,2017,206051511,1045.0672011932309,525.8321574297179,2.0,2.0,1.0,2.4089,4.9769,2.3277,4.5408,0.8248,3.845,,2294
154,2017,206061135,1117.6991673808711,388.68376394349434,2.0,1.0,1.0,0.6606000000000001,4.4938,1.2969000000000002,2.8942,1.0194,2.0766666666666667,9781.0,666
155,2017,206061136,1130.623395368256,404.11448010738764,2.0,1.0,1.0,0.748,3.4746,2.2273,4.52775,0.6191,1.9283333333333332,21737.0,3787
156,2017,206061138,1256.5451669435422,442.20233565376384,2.0,1.0,1.0,1.0411000000000001,1.84035,1.9565,4.4303,1.1576,1.6516666666666666,14123.0,894
157,2017,206061516,1145.7246446303177,406.95510846151853,2.0,1.0,1.0,0.86595,2.5501,1.0455,3.637,0.9485,1.505,,2822
158,2017,206071139,1119.9038431919596,425.7998119416396,2.0,1.0,1.0,1.3994000000000002,3.8906,0.91655,1.9997,0.8442000000000001,0.4933333333333333,9450.0,1334
159,2017,206071140,1009.9947491221759,499.8000750960463,2.0,1.0,1.0,2.0033,2.0248,2.3051000000000004,2.83685,0.6061000000000001,1.58,9125.0,2445
160,2017,206071140,1009.9947491221759,499.8000750960463,2.0,1.0,1.0,2.0033,2.0248,2.3051000000000004,2.83685,0.6061000000000001,1.58,9125.0,743
161,2017,206071141,1033.594630071156,404.87949169997705,2.0,1.0,1.0,1.3008,3.0494,2.7429,2.4561,0.6244,1.3716666666666666,9824.0,2186
162,2017,206071142,984.7624752773031,409.71635597414064,2.0,1.0,1.0,1.6587,2.33,2.5577,3.1151,0.5008,0.635,11478.0,2714
163,2017,206071145,1115.9037150358781,449.7521926062846,2.0,1.5,1.0,1.02595,4.7967,4.52665,3.7465,0.91595,2.725,9733.0,1893
164,2017,206071518,1117.7436841176777,412.7496016264273,2.0,1.0,1.0,1.3958,3.5040500000000003,1.1176,1.2488000000000001,0.493,1.0683333333333331,,4718
165,2017,207011146,851.8756160424566,410.4405608594881,3.0,2.0,2.0,0.4859,6.451899999999999,2.7242,2.3793,0.6755,2.188333333333333,8180.0,1080
166,2017,207011148,729.7222837838073,494.7866964495523,3.0,2.0,2.0,4.56505,3.6996,4.11785,5.42275,0.6577,1.4608333333333332,21574.0,626
167,2017,207011148,729.7222837838073,494.7866964495523,3.0,2.0,2.0,4.56505,3.6996,4.11785,5.42275,0.6577,1.4608333333333332,21574.0,636
168,2017,207011152,1017.6889459823509,394.9205837491747,2.0,1.0,1.0,0.8148,4.4196,1.7001,5.6428,0.5519,2.16,16621.0,1619
169,2017,207011154,876.9947078124095,436.15717083961675,2.0,1.0,1.0,4.4981,4.53635,4.644449999999999,6.7487,0.5505500000000001,1.0616666666666668,6908.0,235
170,2017,207011155,943.1024931278075,427.1824344823817,3.0,2.0,1.5,1.0273,1.9337,3.1028,5.057600000000001,0.7832,2.11,17293.0,313
171,2017,207011522,960.7949656951157,441.54224039618913,3.0,2.0,2.0,3.2019,5.9955,3.2748000000000004,5.3617,1.505,1.83,,1481
172,2017,207021156,628.8664685673143,411.33868884008547,3.0,2.0,2.0,4.75525,5.584199999999999,3.6742999999999997,4.44845,1.4796999999999998,2.4974999999999996,11651.0,445
173,2017,207021157,599.1062854732174,425.8355698861591,2.0,2.0,1.0,4.8324,1.7971,0.918,0.9559,0.6915,1.4516666666666669,22713.0,535
174,2017,207021157,599.1062854732174,425.8355698861591,2.0,2.0,1.0,4.8324,1.7971,0.918,0.9559,0.6915,1.4516666666666669,22713.0,1541
175,2017,207021159,700.7412870672823,462.769477179176,3.0,2.0,2.0,6.6037,3.7171,3.7238,4.7424,1.7003,2.123333333333333,17737.0,544
